Time,Name,CPU,Memory,NetIO,BlockIO
03:35:24,project6supersorter3400-web-1,23.25%,119.8MiB / 15.59GiB,489MB / 1.53GB,397kB / 0B
03:35:26,project6supersorter3400-web-1,44.08%,123MiB / 15.59GiB,491MB / 1.54GB,397kB / 0B
03:35:29,project6supersorter3400-web-1,43.22%,121MiB / 15.59GiB,493MB / 1.54GB,397kB / 0B
03:35:31,project6supersorter3400-web-1,33.98%,119.9MiB / 15.59GiB,495MB / 1.55GB,397kB / 0B
03:35:33,project6supersorter3400-web-1,36.52%,121MiB / 15.59GiB,498MB / 1.56GB,397kB / 0B
03:35:35,project6supersorter3400-web-1,37.05%,122.3MiB / 15.59GiB,500MB / 1.57GB,397kB / 0B
03:35:37,project6supersorter3400-web-1,48.25%,126.1MiB / 15.59GiB,502MB / 1.57GB,397kB / 0B
03:35:40,project6supersorter3400-web-1,39.44%,124.7MiB / 15.59GiB,505MB / 1.58GB,397kB / 0B
03:35:42,project6supersorter3400-web-1,29.77%,119.4MiB / 15.59GiB,506MB / 1.59GB,397kB / 0B
03:35:44,project6supersorter3400-web-1,22.91%,114MiB / 15.59GiB,507MB / 1.59GB,397kB / 0B
03:35:46,project6supersorter3400-web-1,31.55%,107MiB / 15.59GiB,509MB / 1.59GB,397kB / 0B
03:35:49,project6supersorter3400-web-1,37.36%,111.1MiB / 15.59GiB,511MB / 1.6GB,397kB / 0B
03:35:51,project6supersorter3400-web-1,35.32%,116.6MiB / 15.59GiB,514MB / 1.61GB,397kB / 0B
03:35:53,project6supersorter3400-web-1,41.17%,117.8MiB / 15.59GiB,516MB / 1.62GB,397kB / 0B
03:35:55,project6supersorter3400-web-1,15.77%,121.9MiB / 15.59GiB,518MB / 1.62GB,397kB / 0B
03:35:57,project6supersorter3400-web-1,30.81%,123.6MiB / 15.59GiB,519MB / 1.63GB,397kB / 0B
03:36:00,project6supersorter3400-web-1,18.24%,114.5MiB / 15.59GiB,521MB / 1.63GB,397kB / 0B
03:36:02,project6supersorter3400-web-1,28.31%,117.4MiB / 15.59GiB,522MB / 1.64GB,397kB / 0B
03:36:04,project6supersorter3400-web-1,36.58%,119.2MiB / 15.59GiB,525MB / 1.65GB,397kB / 0B
03:36:06,project6supersorter3400-web-1,24.38%,117.5MiB / 15.59GiB,527MB / 1.65GB,397kB / 0B
03:36:09,project6supersorter3400-web-1,27.53%,117.9MiB / 15.59GiB,528MB / 1.66GB,397kB / 0B
03:36:11,project6supersorter3400-web-1,57.39%,119.2MiB / 15.59GiB,531MB / 1.66GB,397kB / 0B
03:36:13,project6supersorter3400-web-1,46.16%,122.8MiB / 15.59GiB,534MB / 1.67GB,397kB / 0B
03:36:15,project6supersorter3400-web-1,19.19%,125.6MiB / 15.59GiB,535MB / 1.68GB,397kB / 0B
03:36:17,project6supersorter3400-web-1,24.43%,127.2MiB / 15.59GiB,537MB / 1.68GB,397kB / 0B
03:36:20,project6supersorter3400-web-1,50.01%,126.1MiB / 15.59GiB,540MB / 1.69GB,397kB / 0B
03:36:22,project6supersorter3400-web-1,39.28%,121.3MiB / 15.59GiB,541MB / 1.7GB,397kB / 0B
03:36:24,project6supersorter3400-web-1,40.30%,120.7MiB / 15.59GiB,543MB / 1.7GB,397kB / 0B
03:36:26,project6supersorter3400-web-1,37.26%,118.9MiB / 15.59GiB,545MB / 1.71GB,397kB / 0B
03:36:29,project6supersorter3400-web-1,35.12%,118MiB / 15.59GiB,547MB / 1.71GB,397kB / 0B
03:36:31,project6supersorter3400-web-1,27.77%,118.6MiB / 15.59GiB,549MB / 1.72GB,397kB / 0B
03:36:33,project6supersorter3400-web-1,47.63%,123.7MiB / 15.59GiB,552MB / 1.73GB,397kB / 0B
03:36:35,project6supersorter3400-web-1,43.80%,126.6MiB / 15.59GiB,555MB / 1.74GB,397kB / 0B
03:36:37,project6supersorter3400-web-1,25.95%,125.7MiB / 15.59GiB,557MB / 1.74GB,397kB / 0B
03:36:40,project6supersorter3400-web-1,40.48%,124.4MiB / 15.59GiB,560MB / 1.75GB,397kB / 0B
03:36:42,project6supersorter3400-web-1,52.87%,127.9MiB / 15.59GiB,562MB / 1.76GB,397kB / 0B
03:36:44,project6supersorter3400-web-1,37.05%,130.2MiB / 15.59GiB,564MB / 1.77GB,397kB / 0B
03:36:46,project6supersorter3400-web-1,51.03%,129.8MiB / 15.59GiB,567MB / 1.78GB,397kB / 0B
03:36:49,project6supersorter3400-web-1,42.42%,129.5MiB / 15.59GiB,569MB / 1.78GB,397kB / 0B
03:36:51,project6supersorter3400-web-1,32.10%,125.8MiB / 15.59GiB,571MB / 1.79GB,397kB / 0B
03:36:53,project6supersorter3400-web-1,54.40%,129MiB / 15.59GiB,574MB / 1.8GB,397kB / 0B
03:36:55,project6supersorter3400-web-1,46.07%,133.4MiB / 15.59GiB,576MB / 1.8GB,397kB / 0B
03:36:57,project6supersorter3400-web-1,42.36%,134.6MiB / 15.59GiB,578MB / 1.81GB,397kB / 0B
03:37:00,project6supersorter3400-web-1,43.04%,129MiB / 15.59GiB,580MB / 1.82GB,397kB / 0B
03:37:02,project6supersorter3400-web-1,59.78%,125.8MiB / 15.59GiB,582MB / 1.82GB,397kB / 0B
03:37:04,project6supersorter3400-web-1,38.53%,126.6MiB / 15.59GiB,584MB / 1.83GB,397kB / 0B
03:37:06,project6supersorter3400-web-1,44.82%,130.7MiB / 15.59GiB,587MB / 1.84GB,397kB / 0B
03:37:09,project6supersorter3400-web-1,34.84%,134.1MiB / 15.59GiB,589MB / 1.85GB,397kB / 0B
03:37:11,project6supersorter3400-web-1,27.35%,135.5MiB / 15.59GiB,591MB / 1.85GB,397kB / 0B
03:37:13,project6supersorter3400-web-1,42.14%,138.7MiB / 15.59GiB,594MB / 1.86GB,397kB / 0B
03:37:15,project6supersorter3400-web-1,29.56%,138.9MiB / 15.59GiB,596MB / 1.87GB,397kB / 0B
03:37:17,project6supersorter3400-web-1,33.14%,133.9MiB / 15.59GiB,598MB / 1.87GB,397kB / 0B
03:37:20,project6supersorter3400-web-1,15.78%,123.7MiB / 15.59GiB,599MB / 1.88GB,397kB / 0B
03:37:22,project6supersorter3400-web-1,38.28%,122.5MiB / 15.59GiB,601MB / 1.88GB,397kB / 0B
03:37:24,project6supersorter3400-web-1,44.04%,121.7MiB / 15.59GiB,604MB / 1.89GB,397kB / 0B
03:37:26,project6supersorter3400-web-1,27.63%,120.2MiB / 15.59GiB,605MB / 1.9GB,397kB / 0B
03:37:29,project6supersorter3400-web-1,30.10%,122.9MiB / 15.59GiB,607MB / 1.9GB,397kB / 0B
03:37:31,project6supersorter3400-web-1,27.85%,125.9MiB / 15.59GiB,609MB / 1.91GB,397kB / 0B
03:37:33,project6supersorter3400-web-1,43.70%,130MiB / 15.59GiB,611MB / 1.92GB,397kB / 0B
03:37:35,project6supersorter3400-web-1,37.29%,124.5MiB / 15.59GiB,613MB / 1.92GB,397kB / 0B
03:37:37,project6supersorter3400-web-1,38.64%,123.2MiB / 15.59GiB,616MB / 1.93GB,397kB / 0B
03:37:40,project6supersorter3400-web-1,18.32%,126.2MiB / 15.59GiB,617MB / 1.94GB,397kB / 0B
03:37:42,project6supersorter3400-web-1,39.64%,129.9MiB / 15.59GiB,619MB / 1.94GB,397kB / 0B
03:37:44,project6supersorter3400-web-1,29.22%,130.7MiB / 15.59GiB,621MB / 1.95GB,397kB / 0B
03:37:46,project6supersorter3400-web-1,21.27%,129.1MiB / 15.59GiB,623MB / 1.95GB,397kB / 0B
03:37:49,project6supersorter3400-web-1,39.02%,133MiB / 15.59GiB,625MB / 1.96GB,397kB / 0B
03:37:51,project6supersorter3400-web-1,30.41%,134.4MiB / 15.59GiB,627MB / 1.97GB,397kB / 0B
03:37:53,project6supersorter3400-web-1,31.63%,134.5MiB / 15.59GiB,629MB / 1.97GB,397kB / 0B
03:37:55,project6supersorter3400-web-1,41.80%,124.3MiB / 15.59GiB,631MB / 1.98GB,397kB / 0B
03:37:57,project6supersorter3400-web-1,10.47%,125.6MiB / 15.59GiB,633MB / 1.99GB,397kB / 0B
03:38:00,project6supersorter3400-web-1,33.76%,114.6MiB / 15.59GiB,635MB / 1.99GB,397kB / 0B
03:38:02,project6supersorter3400-web-1,40.21%,117.9MiB / 15.59GiB,637MB / 2GB,397kB / 0B
03:38:04,project6supersorter3400-web-1,40.73%,122.4MiB / 15.59GiB,639MB / 2.01GB,397kB / 0B
03:38:06,project6supersorter3400-web-1,36.63%,124.9MiB / 15.59GiB,641MB / 2.01GB,397kB / 0B
03:38:09,project6supersorter3400-web-1,38.00%,126.7MiB / 15.59GiB,643MB / 2.02GB,397kB / 0B
03:38:11,project6supersorter3400-web-1,45.71%,129.8MiB / 15.59GiB,646MB / 2.03GB,397kB / 0B
03:38:13,project6supersorter3400-web-1,20.17%,123.7MiB / 15.59GiB,648MB / 2.03GB,397kB / 0B
03:38:15,project6supersorter3400-web-1,23.28%,121.3MiB / 15.59GiB,650MB / 2.04GB,397kB / 0B
03:38:17,project6supersorter3400-web-1,44.15%,126.7MiB / 15.59GiB,652MB / 2.05GB,397kB / 0B
03:38:20,project6supersorter3400-web-1,36.10%,131MiB / 15.59GiB,654MB / 2.06GB,397kB / 0B
03:38:22,project6supersorter3400-web-1,8.38%,133.2MiB / 15.59GiB,655MB / 2.06GB,397kB / 0B
03:38:24,project6supersorter3400-web-1,52.32%,134.6MiB / 15.59GiB,658MB / 2.07GB,397kB / 0B
03:38:26,project6supersorter3400-web-1,40.18%,136.4MiB / 15.59GiB,659MB / 2.07GB,397kB / 0B
03:38:29,project6supersorter3400-web-1,34.30%,140.1MiB / 15.59GiB,662MB / 2.08GB,397kB / 0B
03:38:31,project6supersorter3400-web-1,32.19%,136.2MiB / 15.59GiB,663MB / 2.08GB,397kB / 0B
03:38:33,project6supersorter3400-web-1,39.30%,137.1MiB / 15.59GiB,665MB / 2.09GB,397kB / 0B
03:38:35,project6supersorter3400-web-1,35.66%,134.1MiB / 15.59GiB,667MB / 2.1GB,397kB / 0B
03:38:37,project6supersorter3400-web-1,35.83%,133MiB / 15.59GiB,669MB / 2.1GB,397kB / 0B
03:38:40,project6supersorter3400-web-1,43.08%,136.2MiB / 15.59GiB,671MB / 2.11GB,397kB / 0B
03:38:42,project6supersorter3400-web-1,48.83%,140.4MiB / 15.59GiB,674MB / 2.12GB,397kB / 0B
03:38:44,project6supersorter3400-web-1,44.09%,136.1MiB / 15.59GiB,676MB / 2.13GB,397kB / 0B
03:38:46,project6supersorter3400-web-1,37.32%,130.2MiB / 15.59GiB,678MB / 2.13GB,397kB / 0B
03:38:48,project6supersorter3400-web-1,38.83%,127.4MiB / 15.59GiB,681MB / 2.14GB,397kB / 0B
03:38:51,project6supersorter3400-web-1,38.03%,129.1MiB / 15.59GiB,683MB / 2.15GB,397kB / 0B
03:38:53,project6supersorter3400-web-1,49.69%,128.9MiB / 15.59GiB,685MB / 2.15GB,397kB / 0B
03:38:55,project6supersorter3400-web-1,43.48%,129.8MiB / 15.59GiB,687MB / 2.16GB,397kB / 0B
03:38:57,project6supersorter3400-web-1,40.12%,136.9MiB / 15.59GiB,690MB / 2.17GB,397kB / 0B
03:39:00,project6supersorter3400-web-1,33.62%,139.1MiB / 15.59GiB,693MB / 2.18GB,397kB / 0B
03:39:02,project6supersorter3400-web-1,23.96%,134.1MiB / 15.59GiB,694MB / 2.18GB,397kB / 0B
03:39:04,project6supersorter3400-web-1,30.73%,131.7MiB / 15.59GiB,696MB / 2.19GB,397kB / 0B
03:39:06,project6supersorter3400-web-1,34.37%,130.7MiB / 15.59GiB,698MB / 2.2GB,397kB / 0B
03:39:08,project6supersorter3400-web-1,36.21%,132.8MiB / 15.59GiB,701MB / 2.2GB,397kB / 0B
03:39:11,project6supersorter3400-web-1,47.23%,135.2MiB / 15.59GiB,703MB / 2.21GB,397kB / 0B
03:39:13,project6supersorter3400-web-1,47.15%,137.6MiB / 15.59GiB,706MB / 2.22GB,397kB / 0B
03:39:15,project6supersorter3400-web-1,30.66%,139.8MiB / 15.59GiB,708MB / 2.23GB,397kB / 0B
03:39:17,project6supersorter3400-web-1,39.26%,145.5MiB / 15.59GiB,711MB / 2.24GB,397kB / 0B
03:39:20,project6supersorter3400-web-1,48.83%,145.5MiB / 15.59GiB,714MB / 2.25GB,397kB / 0B
03:39:22,project6supersorter3400-web-1,27.69%,145.5MiB / 15.59GiB,715MB / 2.25GB,397kB / 0B
03:39:24,project6supersorter3400-web-1,47.30%,139.9MiB / 15.59GiB,718MB / 2.26GB,397kB / 0B
03:39:26,project6supersorter3400-web-1,23.45%,129.4MiB / 15.59GiB,720MB / 2.27GB,397kB / 0B
03:39:29,project6supersorter3400-web-1,46.41%,134MiB / 15.59GiB,723MB / 2.28GB,397kB / 0B
03:39:31,project6supersorter3400-web-1,34.94%,134.8MiB / 15.59GiB,725MB / 2.28GB,397kB / 0B
03:39:33,project6supersorter3400-web-1,38.12%,136.1MiB / 15.59GiB,727MB / 2.29GB,397kB / 0B
03:39:35,project6supersorter3400-web-1,40.54%,132.8MiB / 15.59GiB,729MB / 2.3GB,397kB / 0B
03:39:37,project6supersorter3400-web-1,28.06%,134.1MiB / 15.59GiB,731MB / 2.3GB,397kB / 0B
03:39:40,project6supersorter3400-web-1,33.31%,131.7MiB / 15.59GiB,732MB / 2.31GB,397kB / 0B
03:39:42,project6supersorter3400-web-1,38.43%,131.5MiB / 15.59GiB,734MB / 2.31GB,397kB / 0B
03:39:44,project6supersorter3400-web-1,38.32%,133.3MiB / 15.59GiB,736MB / 2.32GB,397kB / 0B
03:39:46,project6supersorter3400-web-1,41.64%,136.5MiB / 15.59GiB,738MB / 2.33GB,397kB / 0B
03:39:48,project6supersorter3400-web-1,45.10%,137.7MiB / 15.59GiB,740MB / 2.33GB,397kB / 0B
03:39:51,project6supersorter3400-web-1,29.90%,137.8MiB / 15.59GiB,741MB / 2.34GB,397kB / 0B
03:39:53,project6supersorter3400-web-1,39.91%,135.8MiB / 15.59GiB,744MB / 2.34GB,397kB / 0B
03:39:55,project6supersorter3400-web-1,47.75%,136.2MiB / 15.59GiB,747MB / 2.35GB,397kB / 0B
03:39:57,project6supersorter3400-web-1,51.28%,135.3MiB / 15.59GiB,749MB / 2.36GB,397kB / 0B
03:40:00,project6supersorter3400-web-1,44.84%,138.8MiB / 15.59GiB,751MB / 2.37GB,397kB / 0B
03:40:02,project6supersorter3400-web-1,34.22%,140.7MiB / 15.59GiB,752MB / 2.37GB,397kB / 0B
03:40:04,project6supersorter3400-web-1,49.69%,143MiB / 15.59GiB,755MB / 2.38GB,397kB / 0B
03:40:06,project6supersorter3400-web-1,39.16%,144MiB / 15.59GiB,757MB / 2.39GB,397kB / 0B
03:40:08,project6supersorter3400-web-1,28.68%,145.3MiB / 15.59GiB,759MB / 2.39GB,397kB / 0B
03:40:11,project6supersorter3400-web-1,28.36%,138.8MiB / 15.59GiB,761MB / 2.4GB,397kB / 0B
03:40:13,project6supersorter3400-web-1,38.49%,140.3MiB / 15.59GiB,763MB / 2.41GB,397kB / 0B
03:40:15,project6supersorter3400-web-1,60.32%,142.7MiB / 15.59GiB,766MB / 2.42GB,397kB / 0B
03:40:17,project6supersorter3400-web-1,45.39%,145.5MiB / 15.59GiB,768MB / 2.42GB,397kB / 0B
03:40:20,project6supersorter3400-web-1,41.37%,143.6MiB / 15.59GiB,771MB / 2.43GB,397kB / 0B
03:40:22,project6supersorter3400-web-1,56.39%,146.4MiB / 15.59GiB,773MB / 2.44GB,397kB / 0B
03:40:24,project6supersorter3400-web-1,29.10%,148.5MiB / 15.59GiB,775MB / 2.44GB,397kB / 0B
03:40:26,project6supersorter3400-web-1,39.27%,143.4MiB / 15.59GiB,777MB / 2.45GB,397kB / 0B
03:40:28,project6supersorter3400-web-1,45.86%,142MiB / 15.59GiB,780MB / 2.46GB,397kB / 0B
03:40:31,project6supersorter3400-web-1,43.13%,143.5MiB / 15.59GiB,782MB / 2.47GB,397kB / 0B
03:40:33,project6supersorter3400-web-1,27.53%,143.8MiB / 15.59GiB,783MB / 2.47GB,397kB / 0B
03:40:35,project6supersorter3400-web-1,26.34%,144MiB / 15.59GiB,784MB / 2.47GB,397kB / 0B
03:40:37,project6supersorter3400-web-1,32.38%,142.8MiB / 15.59GiB,786MB / 2.48GB,397kB / 0B
03:40:40,project6supersorter3400-web-1,38.72%,131.7MiB / 15.59GiB,788MB / 2.49GB,397kB / 0B
03:40:42,project6supersorter3400-web-1,20.71%,135.2MiB / 15.59GiB,790MB / 2.49GB,397kB / 0B
03:40:44,project6supersorter3400-web-1,39.00%,135.8MiB / 15.59GiB,793MB / 2.5GB,397kB / 0B
03:40:46,project6supersorter3400-web-1,38.43%,132.8MiB / 15.59GiB,795MB / 2.51GB,397kB / 0B
03:40:48,project6supersorter3400-web-1,34.38%,135.4MiB / 15.59GiB,797MB / 2.52GB,397kB / 0B
03:40:51,project6supersorter3400-web-1,29.64%,132.8MiB / 15.59GiB,799MB / 2.52GB,397kB / 0B
03:40:53,project6supersorter3400-web-1,38.60%,133.7MiB / 15.59GiB,802MB / 2.53GB,397kB / 0B
03:40:55,project6supersorter3400-web-1,10.20%,134MiB / 15.59GiB,803MB / 2.54GB,397kB / 0B
03:40:57,project6supersorter3400-web-1,43.44%,136.1MiB / 15.59GiB,805MB / 2.54GB,397kB / 0B
03:41:00,project6supersorter3400-web-1,22.51%,138MiB / 15.59GiB,807MB / 2.55GB,397kB / 0B
03:41:02,project6supersorter3400-web-1,18.99%,140.1MiB / 15.59GiB,808MB / 2.55GB,397kB / 0B
03:41:04,project6supersorter3400-web-1,50.12%,140.8MiB / 15.59GiB,810MB / 2.56GB,397kB / 0B
03:41:06,project6supersorter3400-web-1,30.83%,141.9MiB / 15.59GiB,813MB / 2.57GB,397kB / 0B
03:41:08,project6supersorter3400-web-1,47.13%,144.1MiB / 15.59GiB,816MB / 2.58GB,397kB / 0B
03:41:11,project6supersorter3400-web-1,45.23%,140.8MiB / 15.59GiB,818MB / 2.58GB,397kB / 0B
03:41:13,project6supersorter3400-web-1,47.95%,143.8MiB / 15.59GiB,820MB / 2.59GB,397kB / 0B
03:41:15,project6supersorter3400-web-1,40.10%,143.2MiB / 15.59GiB,823MB / 2.6GB,397kB / 0B
03:41:17,project6supersorter3400-web-1,28.54%,142.6MiB / 15.59GiB,824MB / 2.6GB,397kB / 0B
03:41:20,project6supersorter3400-web-1,29.26%,138.4MiB / 15.59GiB,827MB / 2.61GB,397kB / 0B
03:41:22,project6supersorter3400-web-1,31.06%,137.1MiB / 15.59GiB,828MB / 2.62GB,397kB / 0B
03:41:24,project6supersorter3400-web-1,20.52%,140.9MiB / 15.59GiB,830MB / 2.62GB,397kB / 0B
03:41:26,project6supersorter3400-web-1,40.85%,146MiB / 15.59GiB,832MB / 2.63GB,397kB / 0B
03:41:28,project6supersorter3400-web-1,28.76%,148.1MiB / 15.59GiB,834MB / 2.64GB,397kB / 0B
03:41:31,project6supersorter3400-web-1,41.32%,144.8MiB / 15.59GiB,836MB / 2.64GB,397kB / 0B
03:41:33,project6supersorter3400-web-1,19.84%,131.5MiB / 15.59GiB,838MB / 2.65GB,397kB / 0B
03:41:35,project6supersorter3400-web-1,34.51%,133MiB / 15.59GiB,840MB / 2.66GB,397kB / 0B
03:41:37,project6supersorter3400-web-1,55.63%,137.4MiB / 15.59GiB,843MB / 2.66GB,397kB / 0B
03:41:40,project6supersorter3400-web-1,47.61%,136.1MiB / 15.59GiB,845MB / 2.67GB,397kB / 0B
03:41:42,project6supersorter3400-web-1,28.99%,135.9MiB / 15.59GiB,846MB / 2.67GB,397kB / 0B
03:41:44,project6supersorter3400-web-1,34.41%,138.1MiB / 15.59GiB,848MB / 2.68GB,397kB / 0B
03:41:46,project6supersorter3400-web-1,48.60%,138.3MiB / 15.59GiB,851MB / 2.69GB,397kB / 0B
03:41:48,project6supersorter3400-web-1,38.77%,138.9MiB / 15.59GiB,853MB / 2.7GB,397kB / 0B
03:41:51,project6supersorter3400-web-1,40.45%,136.1MiB / 15.59GiB,855MB / 2.7GB,397kB / 0B
03:41:53,project6supersorter3400-web-1,61.42%,136.4MiB / 15.59GiB,858MB / 2.71GB,397kB / 0B
03:41:55,project6supersorter3400-web-1,51.29%,137.8MiB / 15.59GiB,860MB / 2.72GB,397kB / 0B
03:41:57,project6supersorter3400-web-1,51.27%,142.6MiB / 15.59GiB,863MB / 2.73GB,397kB / 0B
03:42:00,project6supersorter3400-web-1,29.44%,139.5MiB / 15.59GiB,865MB / 2.73GB,397kB / 0B
03:42:02,project6supersorter3400-web-1,48.10%,140.7MiB / 15.59GiB,867MB / 2.74GB,397kB / 0B
03:42:04,project6supersorter3400-web-1,36.98%,131.1MiB / 15.59GiB,869MB / 2.75GB,397kB / 0B
03:42:06,project6supersorter3400-web-1,26.09%,133.3MiB / 15.59GiB,871MB / 2.75GB,397kB / 0B
03:42:08,project6supersorter3400-web-1,18.67%,134.6MiB / 15.59GiB,873MB / 2.76GB,397kB / 0B
03:42:11,project6supersorter3400-web-1,48.33%,136.7MiB / 15.59GiB,875MB / 2.77GB,397kB / 0B
03:42:13,project6supersorter3400-web-1,25.71%,134.9MiB / 15.59GiB,877MB / 2.77GB,397kB / 0B
03:42:15,project6supersorter3400-web-1,31.05%,135.7MiB / 15.59GiB,878MB / 2.78GB,397kB / 0B
03:42:17,project6supersorter3400-web-1,18.69%,132.7MiB / 15.59GiB,880MB / 2.78GB,397kB / 0B
03:42:19,project6supersorter3400-web-1,30.67%,135.2MiB / 15.59GiB,881MB / 2.79GB,397kB / 0B
03:42:22,project6supersorter3400-web-1,30.89%,136.8MiB / 15.59GiB,883MB / 2.79GB,397kB / 0B
03:42:24,project6supersorter3400-web-1,40.77%,135.5MiB / 15.59GiB,885MB / 2.8GB,397kB / 0B
03:42:26,project6supersorter3400-web-1,43.72%,137.6MiB / 15.59GiB,887MB / 2.81GB,397kB / 0B
03:42:28,project6supersorter3400-web-1,39.99%,136.6MiB / 15.59GiB,889MB / 2.81GB,397kB / 0B
03:42:31,project6supersorter3400-web-1,37.87%,139.8MiB / 15.59GiB,891MB / 2.82GB,397kB / 0B
03:42:33,project6supersorter3400-web-1,33.05%,141.1MiB / 15.59GiB,893MB / 2.83GB,397kB / 0B
03:42:35,project6supersorter3400-web-1,56.98%,141.9MiB / 15.59GiB,896MB / 2.83GB,397kB / 0B
03:42:37,project6supersorter3400-web-1,47.29%,140.2MiB / 15.59GiB,898MB / 2.84GB,397kB / 0B
03:42:40,project6supersorter3400-web-1,35.55%,141.5MiB / 15.59GiB,900MB / 2.85GB,397kB / 0B
03:42:42,project6supersorter3400-web-1,31.45%,143.9MiB / 15.59GiB,903MB / 2.86GB,397kB / 0B
03:42:44,project6supersorter3400-web-1,40.75%,139.2MiB / 15.59GiB,905MB / 2.86GB,397kB / 0B
03:42:46,project6supersorter3400-web-1,61.90%,140.4MiB / 15.59GiB,908MB / 2.87GB,397kB / 0B
03:42:48,project6supersorter3400-web-1,45.81%,146.4MiB / 15.59GiB,910MB / 2.88GB,397kB / 0B
03:42:51,project6supersorter3400-web-1,42.40%,147.5MiB / 15.59GiB,912MB / 2.89GB,397kB / 0B
03:42:53,project6supersorter3400-web-1,28.64%,148.5MiB / 15.59GiB,914MB / 2.89GB,397kB / 0B
03:42:55,project6supersorter3400-web-1,35.12%,150.7MiB / 15.59GiB,916MB / 2.9GB,397kB / 0B
03:42:57,project6supersorter3400-web-1,40.53%,149.4MiB / 15.59GiB,919MB / 2.91GB,397kB / 0B
03:43:00,project6supersorter3400-web-1,28.43%,150.2MiB / 15.59GiB,922MB / 2.92GB,397kB / 0B
03:43:02,project6supersorter3400-web-1,32.84%,148.9MiB / 15.59GiB,924MB / 2.93GB,397kB / 0B
03:43:04,project6supersorter3400-web-1,44.72%,148.9MiB / 15.59GiB,926MB / 2.93GB,397kB / 0B
03:43:06,project6supersorter3400-web-1,30.04%,149.8MiB / 15.59GiB,928MB / 2.94GB,397kB / 0B
03:43:08,project6supersorter3400-web-1,25.48%,150.7MiB / 15.59GiB,930MB / 2.94GB,397kB / 0B
03:43:11,project6supersorter3400-web-1,39.61%,152.5MiB / 15.59GiB,932MB / 2.95GB,397kB / 0B
03:43:13,project6supersorter3400-web-1,37.63%,147.6MiB / 15.59GiB,934MB / 2.96GB,397kB / 0B
03:43:15,project6supersorter3400-web-1,49.27%,147.4MiB / 15.59GiB,936MB / 2.97GB,397kB / 0B
03:43:17,project6supersorter3400-web-1,50.65%,148MiB / 15.59GiB,939MB / 2.97GB,397kB / 0B
03:43:19,project6supersorter3400-web-1,27.96%,146.7MiB / 15.59GiB,941MB / 2.98GB,397kB / 0B
03:43:22,project6supersorter3400-web-1,29.36%,146.6MiB / 15.59GiB,943MB / 2.99GB,397kB / 0B
03:43:24,project6supersorter3400-web-1,40.14%,150.5MiB / 15.59GiB,945MB / 2.99GB,397kB / 0B
03:43:26,project6supersorter3400-web-1,52.73%,143.3MiB / 15.59GiB,947MB / 3GB,397kB / 0B
03:43:28,project6supersorter3400-web-1,38.26%,141.6MiB / 15.59GiB,949MB / 3.01GB,397kB / 0B
03:43:31,project6supersorter3400-web-1,40.08%,141MiB / 15.59GiB,951MB / 3.01GB,397kB / 0B
03:43:33,project6supersorter3400-web-1,42.86%,142MiB / 15.59GiB,954MB / 3.02GB,397kB / 0B
03:43:35,project6supersorter3400-web-1,41.72%,143.2MiB / 15.59GiB,957MB / 3.03GB,397kB / 0B
03:43:37,project6supersorter3400-web-1,39.80%,147.5MiB / 15.59GiB,959MB / 3.04GB,397kB / 0B
03:43:39,project6supersorter3400-web-1,1.00%,147.8MiB / 15.59GiB,960MB / 3.04GB,397kB / 0B
03:43:42,project6supersorter3400-web-1,25.30%,149.7MiB / 15.59GiB,962MB / 3.05GB,397kB / 0B
03:43:44,project6supersorter3400-web-1,20.04%,147.8MiB / 15.59GiB,963MB / 3.05GB,397kB / 0B
03:43:46,project6supersorter3400-web-1,29.36%,142.1MiB / 15.59GiB,965MB / 3.06GB,397kB / 0B
03:43:48,project6supersorter3400-web-1,42.54%,142.5MiB / 15.59GiB,968MB / 3.07GB,397kB / 0B
03:43:51,project6supersorter3400-web-1,38.01%,142.5MiB / 15.59GiB,969MB / 3.07GB,397kB / 0B
03:43:53,project6supersorter3400-web-1,45.28%,143.7MiB / 15.59GiB,972MB / 3.08GB,397kB / 0B
03:43:55,project6supersorter3400-web-1,44.15%,146.4MiB / 15.59GiB,974MB / 3.09GB,397kB / 0B
03:43:57,project6supersorter3400-web-1,38.23%,142.2MiB / 15.59GiB,976MB / 3.09GB,397kB / 0B
03:43:59,project6supersorter3400-web-1,37.25%,141.3MiB / 15.59GiB,979MB / 3.1GB,397kB / 0B
03:44:02,project6supersorter3400-web-1,26.89%,138.4MiB / 15.59GiB,981MB / 3.11GB,397kB / 0B
03:44:04,project6supersorter3400-web-1,39.17%,137.6MiB / 15.59GiB,983MB / 3.12GB,397kB / 0B
03:44:06,project6supersorter3400-web-1,32.26%,138.7MiB / 15.59GiB,984MB / 3.12GB,397kB / 0B
03:44:08,project6supersorter3400-web-1,32.62%,137.3MiB / 15.59GiB,987MB / 3.13GB,397kB / 0B
03:44:11,project6supersorter3400-web-1,45.02%,137.4MiB / 15.59GiB,989MB / 3.14GB,397kB / 0B
03:44:13,project6supersorter3400-web-1,60.75%,141.4MiB / 15.59GiB,992MB / 3.14GB,397kB / 0B
03:44:15,project6supersorter3400-web-1,46.50%,144.3MiB / 15.59GiB,994MB / 3.15GB,397kB / 0B
03:44:17,project6supersorter3400-web-1,37.93%,146.2MiB / 15.59GiB,996MB / 3.16GB,397kB / 0B
